,place,2001,2005,2008,2010,2011,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,County/State_name,sample_frequency,timestamps,name,units,url,domain,aug_id,original_id,country_code,country_name
588,wikidataId/Q760603,,,,,28754.0,,,,,,,,,,,,Belur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q760603,wikidataId/Q760603,IND,India
589,wikidataId/Q760714,,,,,410210.0,,,,,,,,,,,,Bhagalpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q760714,wikidataId/Q760714,IND,India
590,wikidataId/Q7635805,,,,,4450.0,,,,,,,,,,,,Sukhiapokhri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7635805,wikidataId/Q7635805,IND,India
591,wikidataId/Q7646930,,,,,29688.0,,,,,,,,,,,,Sursand,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7646930,wikidataId/Q7646930,IND,India
592,wikidataId/Q766933,,,,,25667.0,,,,,,,,,,,,Talaja,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q766933,wikidataId/Q766933,IND,India
593,wikidataId/Q767916,,,,,57108.0,,,,,,,,,,,,Unjha,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q767916,wikidataId/Q767916,IND,India
594,wikidataId/Q772160,,,,,80199.0,,,,,,,,,,,,Palvancha,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q772160,wikidataId/Q772160,IND,India
595,wikidataId/Q773213,,,,,41377.0,,,,,,,,,,,,Nainital,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q773213,wikidataId/Q773213,IND,India
596,wikidataId/Q773603,,,,,798543.0,,,,,,,,,,,,Dhule,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q773603,wikidataId/Q773603,IND,India
597,wikidataId/Q775759,,,,,102587.0,,,,,,,,,,,,Kheda,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q775759,wikidataId/Q775759,IND,India
598,wikidataId/Q781354,,,,,101854.0,,,,,,,,,,,,Kapurthala,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q781354,wikidataId/Q781354,IND,India
599,wikidataId/Q7828537,,,,,4542.0,,,,,,,,,,,,Toubul,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7828537,wikidataId/Q7828537,IND,India
600,wikidataId/Q7919021,,,,,5955.0,,,,,,,,,,,,Velim,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7919021,wikidataId/Q7919021,IND,India
601,wikidataId/Q796669,,,,,196057.0,,,,,,,,,,,,Bhiwani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q796669,wikidataId/Q796669,IND,India
602,wikidataId/Q796739,,,,,218323.0,,,,,,,,,,,,Bidhannagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q796739,wikidataId/Q796739,IND,India
603,wikidataId/Q798382,,,,,213514.0,,,,,,,,,,,,Bhuj,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q798382,wikidataId/Q798382,IND,India
604,wikidataId/Q79980,,,,,1212610.0,,,,,,,,,,,,Varanasi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q79980,wikidataId/Q79980,IND,India
605,wikidataId/Q809660,,,,,55504.0,,,,,,,,,,,,Barwani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q809660,wikidataId/Q809660,IND,India
606,wikidataId/Q80989,,,,,1798218.0,,,,,,,,,,,,Bhopal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q80989,wikidataId/Q80989,IND,India
607,wikidataId/Q814033,,,,,146709.0,,,,,,,,,,,,Beed,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q814033,wikidataId/Q814033,IND,India
608,wikidataId/Q817247,,,,,38873.0,,,,,,,,,,,,Dwarka,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q817247,wikidataId/Q817247,IND,India
609,wikidataId/Q8239185,,,,,25270.0,,,,,,,,,,,,Babra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q8239185,wikidataId/Q8239185,IND,India
610,wikidataId/Q825673,,,,,22214.0,,,,,,,,,,,,Kushinagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q825673,wikidataId/Q825673,IND,India
611,wikidataId/Q83398,1500.0,,,,,,,,,,,,,,,,Barog,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q83398,wikidataId/Q83398,IND,India
612,wikidataId/Q83442,,,,,18536.0,,,,,,,,,,,,Kullu,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q83442,wikidataId/Q83442,IND,India
613,wikidataId/Q83443,,,,,8096.0,,,,,,,,,,,,Manali,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q83443,wikidataId/Q83443,IND,India
614,wikidataId/Q836527,,,,,877778.0,,,,,,,,,,,,Tirupur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q836527,wikidataId/Q836527,IND,India
615,wikidataId/Q83661,,,,,23584.0,,,,,,,,,,,,Kulgam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q83661,wikidataId/Q83661,IND,India
616,wikidataId/Q83786,,,,,169578.0,,,,,,,,,,,,Shimla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q83786,wikidataId/Q83786,IND,India
617,wikidataId/Q845662,,,,,169892.0,,,,,,,,,,,,Machilipatnam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q845662,wikidataId/Q845662,IND,India
618,wikidataId/Q847606,,,,,224849.0,,,,,,,,,,,,Nagercoil,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q847606,wikidataId/Q847606,IND,India
619,wikidataId/Q853945,,,,,,,,,,,,,,,,396000.0,Dindigul,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q853945,wikidataId/Q853945,IND,India
620,wikidataId/Q854914,,,,,386019.0,,,,,,,,,,,,Bhatpara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q854914,wikidataId/Q854914,IND,India
621,wikidataId/Q855122,,,,,550439.0,,,,,,,,,,,,Nanded,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q855122,wikidataId/Q855122,IND,India
622,wikidataId/Q857746,,,,,110983.0,,,,,,,,,,,,Champdani,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q857746,wikidataId/Q857746,IND,India
623,wikidataId/Q858162,,,,,130302.0,,,,,,,,,,,,Botad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q858162,wikidataId/Q858162,IND,India
624,wikidataId/Q859113,,,,,,,,,,,,,25000.0,,,,Chanasma,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q859113,wikidataId/Q859113,IND,India
625,wikidataId/Q859167,,,,,77553.0,,,,,,,,,,,,Bodhan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q859167,wikidataId/Q859167,IND,India
626,wikidataId/Q861830,,,,,49525.0,,,,,,,,,,,,Chalakudy,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q861830,wikidataId/Q861830,IND,India
627,wikidataId/Q861841,,,,,56819.0,,,,,,,,,,,,Bobbili,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q861841,wikidataId/Q861841,IND,India
628,wikidataId/Q863683,,,,,41587.0,,,,,,,,,,,,Rajgir,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q863683,wikidataId/Q863683,IND,India
629,wikidataId/Q886632,,,,,40400.0,,,,,,,,,,,,Channarayapatna,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q886632,wikidataId/Q886632,IND,India
630,wikidataId/Q920387,,,,,,,,,,,,,,,357929.0,,Gauribidanur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q920387,wikidataId/Q920387,IND,India
631,wikidataId/Q922701,,,,,177351.0,,,,,,,,,,,,Sitapur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q922701,wikidataId/Q922701,IND,India
632,wikidataId/Q927778,23618.0,,,,,,,,,,,,,,,,Dhrol,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q927778,wikidataId/Q927778,IND,India
633,wikidataId/Q927794,,,,,154886.0,,,,,,,,,,,,Kishangarh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q927794,wikidataId/Q927794,IND,India
634,wikidataId/Q940829,,,,,,,851107.0,,,,,,,,,,Sirohi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q940829,wikidataId/Q940829,IND,India
635,wikidataId/Q9461,,,,,25001.0,,,,,,,,,,,,Khedbrahma,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9461,wikidataId/Q9461,IND,India
636,wikidataId/Q949907,,,,,141532.0,,,,,,,,,,,,Palanpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q949907,wikidataId/Q949907,IND,India
637,wikidataId/Q956371,,,,,233691.0,,,,,,,,,,,,Mirzapur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q956371,wikidataId/Q956371,IND,India
638,wikidataId/Q968713,,,,,118302.0,,,,,,,,,,,,"Jetpur, Navagadh",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q968713,wikidataId/Q968713,IND,India
639,wikidataId/Q976318,,,,,47699.0,,,,,,,,,,,,Chhaya,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q976318,wikidataId/Q976318,IND,India
640,wikidataId/Q9824,,,,,157101.0,,,,,,,,,,,,Erode,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9824,wikidataId/Q9824,IND,India
641,wikidataId/Q9863,,,,,829267.0,,,,,,,,,,,,Salem,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9863,wikidataId/Q9863,IND,India
642,wikidataId/Q986875,,,,,18360.0,,,,,,,,,,,,Chhoti Sadri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q986875,wikidataId/Q986875,IND,India
643,wikidataId/Q9878,36863.0,,,,,,,,,,,,,,,,Yercaud,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9878,wikidataId/Q9878,IND,India
644,wikidataId/Q9885,,,,,1601438.0,,,,,,,,,,,,Coimbatore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9885,wikidataId/Q9885,IND,India
645,wikidataId/Q9888,,,,,88430.0,,,,,,,,,,,,Ooty,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9888,wikidataId/Q9888,IND,India
646,wikidataId/Q9894,,,,,,,,,,,,113218.0,,,,,Dharmapuri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9894,wikidataId/Q9894,IND,India
647,wikidataId/Q9904,,,,,55385.0,,,,,,,,,,,,Edappadi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9904,wikidataId/Q9904,IND,India
648,wikidataId/Q9923,,,,,55145.0,,,,,,,,,,,,Namakkal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q9923,wikidataId/Q9923,IND,India
